"alpha","MolMR","LabuteASA","NumValenceElectrons","HeavyAtomCount","TPSA"
71.08,29.8758,53.573624,52.0,9.0,38.69
77.86,32.294,52.480377,50.0,9.0,65.18
77.47,32.499,50.084595,46.0,8.0,17.07
62.53,26.2168,47.454247,44.0,8.0,29.46
78.56,33.5208,50.717308,48.0,8.0,20.23
71.28,32.536,53.31517,48.0,9.0,24.6
80.06,34.109,55.389896,50.0,9.0,9.23
77.03,32.557,53.69952,44.0,9.0,9.23
81.9,33.8878,55.070587,50.0,9.0,20.23
74.47,31.079,53.4489,48.0,9.0,21.76
76.66,33.7658,54.83008,50.0,9.0,29.46
68.78,29.398,51.945576,46.0,9.0,37.38
79.03,31.5071,51.79741,48.0,9.0,75.9
87.05,36.971,56.400784,50.0,9.0,9.23
78.77,35.0954,53.654617,48.0,9.0,39.16
85.76,36.772,51.59841,46.0,8.0,0.0
75.79,33.0817,53.885216,48.0,9.0,31.17
95.15,39.275,56.957523,50.0,9.0,0.0
71.33,31.6309,53.038696,52.0,9.0,85.26
74.15,30.9917,53.568985,48.0,9.0,31.17
55.63,22.9784,43.52239,42.0,8.0,82.74
69.22,31.3065,52.455826,48.0,9.0,53.31
67.55,28.3407,52.410698,48.0,9.0,62.12
69.99,30.4816,49.1466,48.0,8.0,40.46
77.39,34.6791,48.71034,44.0,8.0,41.81
68.23,27.628,52.180645,46.0,9.0,26.3
76.06,31.3238,54.104053,48.0,9.0,44.02
67.5,29.1474,51.69764,48.0,9.0,72.09
74.67,30.473,52.999775,48.0,9.0,43.37
79.63,35.6505,55.157093,54.0,9.0,53.31
88.71,37.021,55.95169,48.0,9.0,0.0
61.43,25.6217,50.238884,50.0,9.0,21.94
64.48,27.8396,52.056725,52.0,9.0,66.76
76.06,32.739,53.837822,46.0,9.0,20.08
83.38,35.812,56.075485,50.0,9.0,27.03
69.07,29.655,48.8332,46.0,8.0,29.6
79.53,33.5298,55.109886,50.0,9.0,44.02
76.73,33.1517,53.885216,48.0,9.0,21.26
88.59,37.186,56.449535,52.0,9.0,17.07
68.75,28.6396,52.302288,50.0,9.0,57.53
60.21,26.1261,45.577255,44.0,8.0,82.05
75.76,30.9038,53.81919,50.0,9.0,29.46
71.3,32.3915,51.75582,50.0,9.0,58.02
77.54,32.818,54.437874,48.0,9.0,17.07
78.82,34.219,54.838596,50.0,9.0,20.08
80.89,35.1145,54.571735,50.0,9.0,42.17
61.88,27.3688,47.316296,46.0,8.0,54.37
83.37,35.8323,55.00179,54.0,9.0,52.82
78.88,30.9944,52.03454,48.0,9.0,61.76
81.68,37.0891,54.263382,50.0,9.0,54.7
59.1,24.8038,46.541523,42.0,8.0,61.09
80.79,32.8494,52.53254,46.0,9.0,64.5
75.74,33.952,53.209713,46.0,9.0,26.03
59.17,25.5607,46.854233,46.0,8.0,51.54
72.35,28.9965,52.364937,52.0,9.0,103.77
68.4,30.405,52.66888,48.0,9.0,30.82
81.32,35.1538,55.830853,54.0,9.0,29.46
85.94,37.162,55.759933,50.0,9.0,17.07
80.88,34.4578,53.671627,50.0,9.0,41.82
79.25,36.057,55.01652,48.0,9.0,9.23
79.42,34.2,54.508537,50.0,9.0,26.3
68.54,30.206,44.725483,42.0,7.0,17.07
78.49,33.952,55.19814,52.0,9.0,26.3
78.81,33.8837,54.09007,50.0,9.0,38.06
62.92,28.0274,47.256847,46.0,8.0,63.4
66.24,27.7242,47.71989,44.0,8.0,70.04
74.69,31.125,54.1385,50.0,9.0,18.46
83.59,35.1748,55.47131,52.0,9.0,23.24
75.75,32.363,54.42842,46.0,9.0,36.32
74.08,31.6368,53.1158,50.0,9.0,50.94
83.35,36.0027,55.634457,52.0,9.0,29.1
84.81,36.8617,55.141666,46.0,9.0,21.94
71.34,28.9967,52.3714,48.0,9.0,48.24
82.0,32.888,54.437874,48.0,9.0,17.07
82.3,34.109,55.389896,50.0,9.0,12.53
83.35,35.882,56.075485,50.0,9.0,26.8
57.16,24.2764,48.89988,46.0,9.0,94.7
81.37,28.8134,52.033546,46.0,9.0,62.52
71.46,30.703,52.483086,48.0,9.0,47.78
87.91,38.2078,57.08225,54.0,9.0,20.23
82.26,34.932,55.443707,50.0,9.0,17.07
73.62,32.4214,53.852844,50.0,9.0,70.12
66.91,28.714,48.77939,46.0,8.0,18.46
75.51,32.7975,54.063747,52.0,9.0,49.33
74.61,31.6368,53.147346,50.0,9.0,50.94
47.23,21.309,42.535084,42.0,8.0,73.31
81.84,33.3471,52.45071,46.0,9.0,67.59
80.34,34.978,54.7541,48.0,9.0,17.07
69.48,30.0558,52.196014,50.0,9.0,86.18
73.95,30.8818,53.81919,50.0,9.0,29.46
64.98,28.1875,46.35201,40.0,8.0,48.91
65.63,28.4237,48.018116,46.0,8.0,48.24
78.23,33.0128,54.465477,50.0,9.0,23.24
66.65,28.5637,52.17964,50.0,9.0,55.4
65.69,28.5638,48.268322,48.0,8.0,46.53
74.46,29.6608,52.867165,48.0,9.0,37.3
74.9,33.0198,51.49637,48.0,9.0,64.93
82.36,35.147,56.15016,54.0,9.0,18.46
70.79,27.8923,50.51004,48.0,9.0,77.45
66.7,27.488,51.629345,46.0,9.0,37.38
85.37,37.3858,56.83668,56.0,9.0,29.46
83.11,35.9298,55.386814,50.0,9.0,20.23
59.95,26.1595,46.501217,46.0,8.0,66.4
92.71,39.885,57.652184,50.0,9.0,0.0
82.67,35.002,55.443707,50.0,9.0,17.07
77.75,33.0128,54.465477,50.0,9.0,23.24
73.21,30.9278,53.129585,48.0,9.0,29.46
74.21,31.6227,53.662094,48.0,9.0,52.89
76.25,33.7027,49.7775,44.0,8.0,21.94
82.0,34.037,54.700294,48.0,9.0,9.23
68.95,30.943,52.953747,46.0,9.0,45.38
88.76,38.2558,57.08225,54.0,9.0,20.23
64.47,27.7628,52.376034,52.0,9.0,55.76
75.73,29.975,52.461742,46.0,9.0,46.16
65.37,28.617,48.11729,40.0,8.0,40.86
71.63,27.9809,53.2889,54.0,9.0,88.0
78.43,31.1381,54.859608,54.0,9.0,67.77
67.04,28.6747,51.681793,46.0,9.0,38.33
71.33,30.7948,53.62743,52.0,9.0,46.53
75.76,33.7284,53.940357,50.0,9.0,71.4
70.84,28.0491,52.38416,50.0,9.0,77.75
92.38,40.2998,58.08808,56.0,9.0,20.23
77.03,31.698,54.19231,50.0,9.0,26.3
80.5,33.974,55.19814,52.0,9.0,26.3
97.08,36.134,51.292297,42.0,8.0,0.0
72.38,31.8447,48.805725,46.0,8.0,44.16
72.76,30.9962,51.896812,48.0,9.0,70.85
76.24,33.0955,54.063747,52.0,9.0,59.24
76.43,33.2645,53.32653,48.0,9.0,34.89
80.07,35.1248,54.781704,50.0,9.0,23.24
78.34,33.0878,54.82502,52.0,9.0,32.76
90.42,39.08,57.047073,50.0,9.0,3.01
74.58,31.24,53.946743,52.0,9.0,35.53
70.62,29.6338,52.32861,48.0,9.0,46.26
60.5,29.6175,41.320347,38.0,7.0,67.83
80.76,34.782,54.33794,46.0,9.0,28.72
66.03,27.8601,47.46969,42.0,8.0,61.84
74.89,34.7774,53.028023,48.0,9.0,37.05
65.94,24.8372,46.692974,44.0,8.0,53.91
71.41,32.1734,52.535683,46.0,9.0,41.62
83.4,36.299,54.931164,48.0,9.0,21.59
90.13,38.258,57.04202,52.0,9.0,3.01
81.78,34.039,55.389896,50.0,9.0,9.23
83.54,36.0478,55.386814,50.0,9.0,20.23
60.93,27.6514,46.86118,42.0,8.0,60.16
83.3,34.5427,53.94408,46.0,9.0,29.1
74.21,31.8714,53.94083,54.0,9.0,60.69
84.88,37.116,56.449535,52.0,9.0,17.07
82.49,35.0986,55.51154,54.0,9.0,40.46
76.5,31.8448,53.872997,50.0,9.0,37.3
65.33,27.6496,51.88894,48.0,9.0,43.47
79.24,34.272,55.19814,52.0,9.0,26.3
75.95,33.7198,54.140472,48.0,9.0,29.46
77.72,33.0418,54.135418,50.0,9.0,29.46
63.89,26.9997,49.886913,48.0,9.0,80.76
85.55,39.098,55.10861,50.0,9.0,27.96
81.7,33.8878,55.070587,50.0,9.0,20.23
60.27,27.3377,45.166473,40.0,8.0,45.98
15.93,7.163,25.401392,32.0,5.0,0.0
81.43,33.8178,55.070587,50.0,9.0,20.23
66.68,27.2967,50.538013,46.0,9.0,63.24
86.99,39.7174,55.28525,50.0,9.0,27.82
68.67,31.0034,52.615955,50.0,9.0,58.2
68.42,28.9308,52.6216,50.0,9.0,49.83
76.34,30.634,53.432045,46.0,9.0,17.07
83.8,35.002,55.443707,50.0,9.0,17.07
72.26,30.7418,53.267887,50.0,9.0,40.31
78.21,34.015,54.700294,48.0,9.0,9.23
71.03,30.288,49.03001,42.0,8.0,12.53
63.63,28.2827,50.9552,48.0,9.0,60.18
67.5,26.6055,50.729366,44.0,9.0,66.89
79.33,34.197,54.838596,50.0,9.0,20.31
80.7,33.912,53.855732,46.0,9.0,26.03
76.53,34.3654,53.169346,48.0,9.0,48.87
78.34,32.363,54.42842,46.0,9.0,36.32
85.33,35.587,55.64052,46.0,9.0,0.0
70.36,30.291,48.38916,42.0,8.0,17.07
63.15,26.9078,43.346535,40.0,7.0,20.23
87.37,37.256,56.449535,52.0,9.0,17.07
68.44,30.4578,52.680466,48.0,9.0,54.37
80.38,33.764,51.036617,48.0,8.0,9.23
71.57,30.9047,53.377228,50.0,9.0,41.63
64.73,27.877,47.832424,42.0,8.0,26.3
75.25,30.5906,53.499878,50.0,9.0,40.46
74.49,32.545,49.394993,44.0,8.0,17.07
63.85,27.954,51.79713,50.0,9.0,60.44
39.45,17.7358,38.759975,44.0,7.0,20.23
74.81,31.077,54.1385,50.0,9.0,18.46
71.97,31.2084,52.343925,48.0,9.0,66.1
76.15,32.7364,52.357445,48.0,9.0,61.76
67.01,28.854,52.94091,50.0,9.0,35.53
88.47,37.731,55.274834,48.0,9.0,9.23
79.73,33.5078,55.109886,50.0,9.0,44.02
82.23,33.256,54.78479,50.0,9.0,12.47
72.36,30.5938,53.85849,50.0,9.0,56.55
75.29,32.0017,53.4698,48.0,9.0,42.31
57.44,24.8168,42.148945,40.0,7.0,37.3
70.43,31.2297,52.77514,48.0,9.0,42.31
77.59,33.261,55.144333,52.0,9.0,18.46
71.41,30.3636,49.1466,48.0,8.0,40.46
88.62,37.5238,56.08653,48.0,9.0,20.23
71.67,31.0448,53.62743,52.0,9.0,46.53
82.46,34.179,55.389896,50.0,9.0,9.23
82.03,35.0685,55.261337,52.0,9.0,42.17
72.15,31.076,53.5872,50.0,9.0,29.31
132.47,30.3221,53.389988,52.0,9.0,80.12
80.7,34.039,55.389896,50.0,9.0,12.53
61.57,25.7827,49.63699,48.0,9.0,78.18
70.03,30.8644,52.615955,50.0,9.0,58.2
65.07,27.7628,52.376034,52.0,9.0,55.76
92.76,39.089,57.647125,52.0,9.0,0.0
63.25,24.814,47.052593,40.0,8.0,33.02
69.13,29.4194,51.69764,48.0,9.0,65.48
77.18,33.879,54.074562,48.0,9.0,16.38
72.7,32.376,50.035843,44.0,8.0,9.23
71.41,30.5678,53.85849,50.0,9.0,53.25
77.79,32.4771,53.834633,48.0,9.0,61.84
75.61,33.8258,52.05678,48.0,9.0,74.04
66.65,30.4658,51.76593,50.0,9.0,92.18
76.3,28.2618,51.473125,46.0,9.0,59.15
67.58,27.5788,51.468067,48.0,9.0,59.15
67.37,28.5628,52.6216,50.0,9.0,46.53
78.26,34.3517,54.068584,50.0,9.0,37.91
85.3,37.772,55.08039,50.0,9.0,16.38
79.1,34.224,55.19814,52.0,9.0,26.3
69.63,30.8114,52.9755,52.0,9.0,69.39
84.29,36.338,56.20397,54.0,9.0,26.3
80.29,34.039,55.389896,50.0,9.0,9.23
75.6,33.1588,54.633263,54.0,9.0,46.53
70.86,29.8058,53.573624,52.0,9.0,38.69
74.74,32.267,53.605106,50.0,9.0,35.26
70.42,29.492,49.024956,44.0,8.0,9.23
73.76,30.3514,53.038773,46.0,9.0,52.82
69.68,29.492,49.024956,44.0,8.0,12.53
71.15,30.1258,53.573624,52.0,9.0,45.29
87.29,37.747,55.95675,46.0,9.0,0.0
71.52,30.17,49.03001,42.0,8.0,9.23
75.61,33.6244,53.90106,50.0,9.0,45.11
81.2,34.109,55.389896,50.0,9.0,12.53
75.06,32.083,53.87712,46.0,9.0,44.1
61.77,25.5428,42.154,38.0,7.0,37.3
83.31,37.652,55.08039,50.0,9.0,16.38
82.85,35.9524,55.01619,48.0,9.0,24.06
90.83,39.135,56.957523,50.0,9.0,0.0
85.89,36.0478,55.386814,50.0,9.0,20.23
72.46,29.9668,50.83694,46.0,9.0,63.08
73.9,32.1808,49.71653,44.0,8.0,20.23
88.82,36.761,55.849483,50.0,9.0,20.31
72.09,28.8298,53.137524,46.0,9.0,67.81
67.68,29.6642,50.786736,48.0,9.0,81.99
68.22,28.9967,52.3714,48.0,9.0,51.54
74.38,31.2537,53.46474,50.0,9.0,42.31
76.16,31.567,54.423367,48.0,9.0,36.32
69.03,29.325,51.09588,48.0,9.0,52.33
69.98,30.6724,52.9755,52.0,9.0,69.39
74.87,31.8246,52.60446,48.0,9.0,53.35
65.91,29.2188,48.465134,44.0,8.0,29.46
70.25,28.6978,52.81336,48.0,9.0,29.46
57.49,24.9657,42.025555,38.0,7.0,56.87
82.11,32.6587,53.62785,46.0,9.0,39.01
76.41,33.6694,53.7093,52.0,9.0,62.18
69.45,29.9407,48.351196,44.0,8.0,33.08
80.0,34.037,54.700294,48.0,9.0,9.23
76.6,31.4337,53.85385,46.0,9.0,35.82
76.28,32.064,53.502705,48.0,9.0,29.6
85.65,39.223,56.656464,44.0,9.0,0.0
75.37,31.545,54.423367,48.0,9.0,36.32
52.28,24.7852,40.359856,38.0,7.0,59.39
67.45,28.4708,48.46008,46.0,8.0,29.46
83.23,36.0478,55.386814,50.0,9.0,20.23
69.44,29.3637,52.425205,48.0,9.0,46.17
70.41,29.791,52.647923,48.0,9.0,38.56
76.35,32.7908,50.47174,50.0,8.0,29.46
66.02,28.7027,51.71585,50.0,9.0,70.46
81.59,35.666,54.734352,52.0,9.0,38.66
75.79,33.8028,51.077522,48.0,9.0,82.25
76.99,33.7388,54.470535,48.0,9.0,23.24
92.05,39.159,57.647125,52.0,9.0,0.0
63.98,29.0095,46.913284,44.0,8.0,45.25
93.47,39.955,57.652184,50.0,9.0,0.0
75.96,33.755,54.251175,48.0,9.0,34.14
74.51,34.208,53.733578,48.0,9.0,38.66
68.63,26.2112,52.493042,52.0,9.0,76.97
66.41,29.094,48.784447,44.0,8.0,18.46
77.89,34.2052,54.44626,52.0,9.0,64.11
78.28,32.8446,54.50571,52.0,9.0,40.46
64.17,27.3118,52.607094,50.0,9.0,62.48
88.5,36.8617,55.141666,46.0,9.0,21.94
85.39,35.8425,55.266396,50.0,9.0,42.17
79.55,33.8887,54.628624,50.0,9.0,29.1
87.05,36.951,55.95169,48.0,9.0,0.0
79.61,33.8878,55.070587,50.0,9.0,20.23
75.63,27.1844,53.05792,50.0,9.0,56.74
72.74,30.608,53.191536,46.0,9.0,26.3
81.78,36.122,54.65698,46.0,9.0,3.01
70.88,30.0818,53.573624,52.0,9.0,38.69
63.01,24.0798,49.760452,50.0,9.0,84.65
72.67,30.797,49.42568,46.0,8.0,12.47
82.65,33.8138,54.83008,50.0,9.0,29.46
91.22,37.6117,55.836327,46.0,9.0,21.94
71.96,31.582,49.341183,44.0,8.0,12.53
85.19,36.0718,56.076416,52.0,9.0,20.23
74.94,30.9038,53.81919,50.0,9.0,29.46
55.88,26.8699,40.77469,38.0,7.0,62.04
85.95,37.116,56.449535,52.0,9.0,17.07
71.29,31.5334,52.70347,50.0,9.0,62.18
76.53,32.84,53.712223,48.0,9.0,30.71
79.33,35.551,54.92611,50.0,9.0,21.59
73.62,30.3784,53.398315,48.0,9.0,59.04
87.35,38.197,56.850258,54.0,9.0,20.31
77.16,32.554,53.78757,46.0,9.0,40.86
80.63,34.034,55.030354,48.0,9.0,3.24
73.43,31.9504,52.895226,48.0,9.0,47.61
78.59,34.678,55.203197,50.0,9.0,26.3
67.72,28.5408,48.46008,46.0,8.0,32.76
91.54,36.966,56.04124,48.0,9.0,3.24
64.14,26.072,50.781548,46.0,9.0,48.15
61.03,24.2415,49.90037,44.0,9.0,79.78
81.37,34.5475,54.320328,50.0,9.0,41.82
80.32,34.507,50.682133,44.0,8.0,3.01
71.02,28.5677,52.602455,46.0,9.0,54.96
83.29,31.8945,52.36753,44.0,9.0,49.66
68.35,28.7275,52.052086,48.0,9.0,49.33
81.4,34.109,55.389896,50.0,9.0,9.23
90.89,39.293,56.656464,44.0,9.0,0.0
85.22,35.9538,56.076416,52.0,9.0,20.23
79.92,33.746,55.069656,48.0,9.0,26.8
78.24,35.476,54.566566,48.0,9.0,15.37
66.62,28.2276,48.140766,46.0,8.0,40.46
81.87,34.061,55.389896,50.0,9.0,9.23
59.74,25.378,38.5523,34.0,6.0,0.0
81.03,35.2188,55.47131,52.0,9.0,23.24
74.46,31.7387,52.70321,46.0,9.0,31.69
72.18,31.674,53.502705,48.0,9.0,26.3
71.41,31.183,52.914448,46.0,9.0,21.59
66.86,29.9625,51.13102,50.0,9.0,66.23
79.37,33.9107,54.628624,50.0,9.0,29.1
87.78,36.245,56.39573,52.0,9.0,9.23
66.75,28.644,48.77939,46.0,8.0,18.46
79.0,34.9595,55.06958,54.0,9.0,49.33
67.41,28.9424,51.50588,50.0,9.0,79.25
75.36,32.0118,54.579456,54.0,9.0,38.69
69.83,30.618,48.49156,44.0,8.0,26.03
85.71,36.0018,56.076416,52.0,9.0,20.23
81.29,34.4347,53.919273,52.0,9.0,50.69
81.87,36.1648,55.88466,54.0,9.0,37.3
76.92,33.94,54.34075,46.0,9.0,3.01
85.46,35.957,56.435028,52.0,9.0,33.02
80.91,33.186,54.78479,50.0,9.0,12.24
77.13,32.1718,51.617294,46.0,9.0,50.19
75.18,31.536,53.641006,50.0,9.0,37.38
61.09,26.4498,47.26249,46.0,8.0,46.53
79.01,35.071,53.83452,46.0,9.0,17.82
84.67,36.3007,55.634457,52.0,9.0,39.01
75.82,31.3938,54.104053,48.0,9.0,44.02
77.51,32.8446,54.50571,52.0,9.0,40.46
66.64,29.2395,51.94784,50.0,9.0,70.38
71.25,31.0265,52.86616,52.0,9.0,66.4
75.96,31.6635,53.30944,50.0,9.0,45.12
76.95,32.018,54.19231,50.0,9.0,26.3
78.3,33.331,55.144333,52.0,9.0,18.46
71.15,30.049,53.892937,52.0,9.0,27.69
73.29,31.1847,49.500572,44.0,8.0,35.82
80.25,33.7938,54.38098,48.0,9.0,20.23
74.79,31.7737,52.741432,48.0,9.0,46.17
64.66,26.3747,47.204044,42.0,8.0,31.17
69.16,29.034,52.94091,50.0,9.0,35.53
74.28,31.3148,49.711475,46.0,8.0,20.23
74.31,32.0737,53.431038,50.0,9.0,46.17
81.6,35.125,56.15016,54.0,9.0,18.46
78.31,33.7122,53.056152,48.0,9.0,54.53
75.77,31.86,54.19231,50.0,9.0,26.3
84.36,36.7978,56.081474,50.0,9.0,20.23
87.39,35.8838,56.076416,52.0,9.0,20.23
84.28,36.7537,55.11686,52.0,9.0,43.53
75.5,31.623,49.671246,44.0,8.0,3.01
70.39,29.2708,48.705643,44.0,8.0,20.23
79.87,34.494,49.902977,42.0,8.0,0.0
83.51,36.218,56.036186,50.0,9.0,3.01
78.62,33.011,55.144333,52.0,9.0,18.46
63.71,29.1886,51.78469,50.0,9.0,62.05
67.2,27.2967,50.538013,46.0,9.0,63.24
88.69,38.9675,56.5725,54.0,9.0,32.59
65.95,27.379,47.827366,44.0,8.0,26.3
72.96,31.452,53.026733,46.0,9.0,38.92
84.07,36.0478,55.386814,50.0,9.0,20.23
81.33,34.712,55.03541,46.0,9.0,3.24
80.52,34.015,54.700294,48.0,9.0,9.23
67.95,29.129,48.704712,42.0,8.0,27.03
70.97,29.701,52.30512,48.0,9.0,43.37
74.3,31.5517,53.46474,50.0,9.0,42.31
58.15,23.8244,46.229187,44.0,8.0,66.13
61.11,27.4787,47.066093,44.0,8.0,46.17
83.32,35.1538,55.830853,54.0,9.0,29.46
90.28,38.429,57.40156,54.0,9.0,12.53
63.48,27.5191,45.835564,42.0,8.0,75.9
74.92,31.147,54.1385,50.0,9.0,18.46
68.79,29.143,53.456837,46.0,9.0,60.11
77.57,33.283,55.144333,52.0,9.0,18.46
76.87,32.2574,51.30115,48.0,9.0,79.11
72.71,31.621,52.958805,44.0,9.0,45.38
77.68,33.472,53.685734,46.0,9.0,30.71
75.49,31.589,54.423367,48.0,9.0,33.02
82.93,35.2877,54.891045,50.0,9.0,31.17
83.19,36.269,55.706127,50.0,9.0,9.23
67.67,29.082,52.94091,50.0,9.0,38.83
76.76,32.1755,53.594303,48.0,9.0,56.38
82.99,35.6514,54.04528,48.0,9.0,43.09
72.88,31.2834,52.70347,50.0,9.0,65.48
73.61,32.088,54.19231,50.0,9.0,26.3
91.84,39.135,56.957523,50.0,9.0,0.0
76.37,30.5217,52.404987,50.0,9.0,59.49
66.95,27.6766,52.24848,50.0,9.0,49.69
68.59,28.692,48.77939,46.0,8.0,21.76
68.91,31.8798,51.555004,50.0,9.0,87.3
84.24,34.7068,54.883884,50.0,9.0,37.3
74.57,30.845,53.240284,48.0,9.0,34.14
66.48,28.3958,48.100536,44.0,8.0,23.24
72.7,30.827,54.1385,50.0,9.0,18.46
78.64,32.018,54.19231,50.0,9.0,26.3
77.18,33.331,55.144333,52.0,9.0,18.46
79.51,34.0227,53.939022,48.0,9.0,39.01
66.9,26.315,51.0845,46.0,9.0,64.09
69.31,28.4098,52.852657,48.0,9.0,53.25
73.02,30.6835,53.05792,50.0,9.0,49.33
92.38,40.3918,58.08808,56.0,9.0,20.23
72.52,30.5875,53.063873,52.0,9.0,51.05
75.47,30.8818,53.81919,50.0,9.0,32.76
72.38,29.7318,52.675407,50.0,9.0,54.37
60.34,25.9045,42.531452,40.0,7.0,42.17
87.81,37.045,56.641296,50.0,9.0,0.0
65.58,27.891,52.887104,50.0,9.0,30.99
82.38,35.9307,54.944855,50.0,9.0,29.1
79.33,34.2475,53.74927,50.0,9.0,48.91
79.47,35.1928,53.935646,52.0,9.0,78.97
83.09,36.134,51.292297,42.0,8.0,0.0
71.61,30.4385,53.288975,48.0,9.0,65.96
73.98,32.736,53.71314,46.0,9.0,36.93
67.77,29.2804,53.15275,50.0,9.0,68.27
65.31,28.2917,52.213345,50.0,9.0,51.54
71.38,29.8725,52.144653,46.0,9.0,53.31
64.35,27.239,47.276066,44.0,8.0,37.15
72.6,31.2304,52.343925,48.0,9.0,55.96
69.55,29.4818,48.513885,46.0,8.0,37.3
69.05,29.492,49.024956,44.0,8.0,9.23
73.53,31.147,54.1385,50.0,9.0,18.46
80.46,34.039,55.389896,50.0,9.0,9.23
66.95,26.1988,51.487286,44.0,9.0,47.03
79.98,33.8164,54.01036,46.0,9.0,43.88
74.88,32.402,50.035843,44.0,8.0,9.23
74.69,30.1164,54.068806,50.0,9.0,56.74
66.52,28.644,48.77939,46.0,8.0,18.46
74.68,30.6606,53.499878,50.0,9.0,40.46
69.53,27.4885,51.240017,50.0,9.0,70.36
79.42,34.197,54.838596,50.0,9.0,20.31
79.92,33.751,55.4292,50.0,9.0,33.02
84.85,36.8857,55.831272,48.0,9.0,21.94
71.15,30.1258,53.573624,52.0,9.0,38.69
88.96,39.37,57.455368,54.0,9.0,17.07
83.04,32.5928,53.878056,48.0,9.0,37.3
83.15,35.895,51.682907,48.0,8.0,3.01
76.17,32.7724,52.660152,48.0,9.0,56.19
74.16,31.125,54.1385,50.0,9.0,18.46
56.39,23.9938,46.256657,44.0,8.0,46.53
72.08,30.3307,52.51272,48.0,9.0,50.15
81.18,34.109,55.389896,50.0,9.0,12.53
83.85,36.192,56.036186,50.0,9.0,3.01
75.69,31.628,50.03079,46.0,8.0,9.23
80.27,34.085,54.700294,48.0,9.0,12.53
78.19,35.2078,54.366287,50.0,9.0,41.82
64.62,28.0274,51.07874,46.0,9.0,88.73
70.94,30.8716,53.30812,52.0,9.0,57.53
73.67,33.6411,51.819477,46.0,9.0,64.56
72.29,30.942,53.946743,52.0,9.0,35.53
68.14,29.9807,47.799896,44.0,8.0,43.93
66.37,29.171,43.98207,40.0,7.0,9.23
74.41,30.8338,53.81919,50.0,9.0,32.76
80.23,33.681,55.4292,50.0,9.0,33.02
29.47,13.073,24.379261,24.0,4.0,26.3
76.2,31.9148,53.872997,50.0,9.0,37.3
53.15,21.939,41.408615,38.0,7.0,18.46
79.37,35.1955,52.83419,46.0,9.0,36.02
61.73,25.0715,49.82697,44.0,9.0,73.56
67.82,26.0401,52.60238,52.0,9.0,77.0
67.73,28.4468,47.770473,44.0,8.0,29.46
81.81,32.1744,52.1278,44.0,9.0,64.69
68.45,28.2774,51.841183,46.0,9.0,74.83
68.78,27.3132,50.62431,50.0,9.0,90.58
69.01,29.2525,47.95033,46.0,8.0,41.82
73.21,27.8867,46.566536,40.0,8.0,49.63
64.34,28.4671,46.774845,44.0,8.0,64.98
71.42,30.5848,49.465908,48.0,8.0,29.46
71.48,29.286,53.05799,44.0,9.0,26.8
83.1,34.4177,54.716137,50.0,9.0,33.08
61.33,25.7498,46.217976,42.0,8.0,58.9
78.98,34.453,54.24701,50.0,9.0,27.05
67.3,28.6328,52.6216,50.0,9.0,46.53
55.81,24.1088,46.0649,46.0,8.0,63.6
74.6,32.339,53.674713,50.0,9.0,30.82
59.14,24.665,42.10871,38.0,7.0,20.31
79.0,31.877,54.384068,48.0,9.0,9.23
68.83,28.8608,52.6216,50.0,9.0,46.53
72.59,31.1543,53.029427,50.0,9.0,76.61
66.22,28.1791,51.433857,48.0,9.0,68.33
72.66,30.8347,53.377228,50.0,9.0,38.33
71.93,31.2605,53.145428,50.0,9.0,53.31
63.94,27.9227,51.662045,50.0,9.0,62.62
78.9,32.3598,54.069813,46.0,9.0,20.23
79.41,33.969,54.838596,50.0,9.0,20.08
85.02,37.4667,55.17067,52.0,9.0,41.46
80.81,35.251,55.23932,52.0,9.0,23.55
74.08,30.6718,53.267887,50.0,9.0,40.54
80.48,33.991,55.389896,50.0,9.0,9.23
75.0,32.978,53.600037,46.0,9.0,39.39
75.95,29.1374,51.05498,48.0,9.0,52.53
87.58,37.747,55.95675,46.0,9.0,0.0
72.19,31.0437,53.377228,50.0,9.0,38.33
79.67,34.149,54.838596,50.0,9.0,20.31
70.83,31.5827,53.382286,48.0,9.0,38.33
71.17,32.6518,50.310574,46.0,9.0,83.38
78.34,29.5515,51.36077,46.0,9.0,69.86
75.52,35.5268,52.16578,48.0,9.0,75.04
82.62,36.194,55.346584,48.0,9.0,3.01
70.85,29.973,52.30512,48.0,9.0,43.37
70.68,31.1453,48.63685,48.0,8.0,52.82
64.37,28.1204,47.808147,46.0,8.0,52.32
73.38,29.5098,50.755497,48.0,9.0,73.32
82.8,31.5947,52.684006,48.0,9.0,54.56
73.59,31.218,53.946743,52.0,9.0,38.83
67.44,29.8868,47.99629,46.0,8.0,41.82
74.6,31.125,54.1385,50.0,9.0,21.76
80.32,33.7478,55.070587,50.0,9.0,20.23
75.69,33.685,54.251175,48.0,9.0,34.14
67.69,25.9921,52.60238,52.0,9.0,77.0
77.35,32.9397,54.023518,50.0,9.0,32.34
77.72,31.877,54.384068,48.0,9.0,9.23
70.46,30.9335,52.096283,46.0,9.0,47.32
73.12,30.9815,53.05792,50.0,9.0,49.33
72.72,31.5257,53.46474,50.0,9.0,42.31
74.5,30.5964,53.038773,46.0,9.0,67.67
70.35,28.6176,52.302288,50.0,9.0,57.53
57.41,25.2797,45.468674,42.0,8.0,54.98
72.12,31.1572,52.33035,50.0,9.0,67.84
72.26,30.1038,53.573624,52.0,9.0,41.99
67.27,28.89,51.347065,48.0,9.0,12.89
